fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	early_stopping_rounds	force_row_wise	max_bin	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 105954	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	964333	72.7955397068011	0.134826869465768	964333	2	439	4002	0.0334915015942356	6697500	5747500	4957	0.0414836015498816	6953750	6153750	51
20211128 110248	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	187049	72.7955397068011	0.134826869465768	187049	3	1058	4399	0.0368138719422895	6801250	6301250	4852	0.0406048889893132	6985000	6285000	51
20211128 110447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	205151	72.7955397068011	0.134826869465768	205151	4	591	5993	0.0501535654808231	6858750	6308750	4830	0.0404207777861465	6862500	6412500	51
20211128 110654	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	813697	72.7955397068011	0.134826869465768	813697	5	659	5174	0.0432996075083896	6982500	6332500	4146	0.0346965931058723	6917500	6417500	51
20211128 110822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	344719	72.7955397068011	0.134826869465768	344719	6	351	4600	0.038495978843949	6800000	6350000	4806	0.0402199292008737	6892500	6342500	51
20211128 111119	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	127217	72.7955397068011	0.134826869465768	127217	7	1103	4202	0.0351652398048421	7147500	6247500	4892	0.0409396366314345	6935000	6435000	51
20211128 111425	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	464371	72.7955397068011	0.134826869465768	464371	8	1176	4679	0.0391571054371386	7401250	6151250	4791	0.0400943988350782	6961250	6461250	51
20211128 111647	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	645137	72.7955397068011	0.134826869465768	645137	9	758	3690	0.0308804699856895	7037500	6137500	4749	0.0397429138108508	6963750	6463750	51
20211128 111849	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	393	TRUE	56	0.0206260622898461	0.525625527624528	148	195	480803	72.7955397068011	0.134826869465768	480803	10	621	4087	0.0342028403337434	7141250	6191250	4795	0.0401278735992903	6956250	6506250	51
20211128 112047	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	378821	73.7905050026695	0.134184275584641	378821	1	602	4972	0.0416091319156771	6885000	6085000	4972	0.0416091319156771	6885000	6085000	52
20211128 112226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	964333	73.7905050026695	0.134184275584641	964333	2	535	4224	0.0353493510080088	6870000	6170000	4184	0.0350146033658875	6920000	6220000	52
20211128 112347	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	187049	73.7905050026695	0.134184275584641	187049	3	375	5365	0.0448980274995188	7043750	5993750	4760	0.0398349694124342	6950000	6350000	52
20211128 112443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	205151	73.7905050026695	0.134184275584641	205151	4	170	4285	0.0358598411622438	6893750	6093750	4848	0.040571414225101	7040000	6190000	52
20211128 112541	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	813697	73.7905050026695	0.134184275584641	813697	5	184	5211	0.0436092490773518	6936250	6236250	4509	0.0377344279581231	6963750	6163750	52
20211128 112725	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	344719	73.7905050026695	0.134184275584641	344719	6	567	4845	0.040546308151942	6893750	6293750	4989	0.0417513996635786	7013750	6513750	52
20211128 112910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	127217	73.7905050026695	0.134184275584641	127217	7	565	5337	0.0446637041500339	6978750	6028750	4829	0.0404124090950934	7013750	6363750	52
20211128 113113	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	464371	73.7905050026695	0.134184275584641	464371	8	734	3717	0.0311064246441214	6703750	5803750	4559	0.0381528625107747	7051250	6301250	52
20211128 113246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	645137	73.7905050026695	0.134184275584641	645137	9	477	4629	0.038738670884487	7013750	5963750	4416	0.0369561396901911	7080000	6380000	52
20211128 113427	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	299	TRUE	51	0.0403595862746245	0.518072830388025	134	215	480803	73.7905050026695	0.134184275584641	480803	10	541	4767	0.0398935502498054	6791250	6291250	4427	0.0370481952917744	7066250	6316250	52
20211128 113728	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	378821	73.1376353334497	0.133664783152165	378821	1	1061	4786	0.040052555379813	7017500	6117500	4786	0.040052555379813	7017500	6117500	53
20211128 113906	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	964333	73.1376353334497	0.133664783152165	964333	2	450	4561	0.0381695998928808	6898750	6048750	5463	0.045718159222716	6821250	6121250	53
20211128 114039	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	187049	73.1376353334497	0.133664783152165	187049	3	451	4601	0.0385043475350021	6798750	6148750	5114	0.0427974860452077	6857500	6257500	53
20211128 114157	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	205151	73.1376353334497	0.133664783152165	205151	4	333	4497	0.0376340036654867	6878750	6078750	3803	0.0318261320746822	6796250	6096250	53
20211128 114339	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	813697	73.1376353334497	0.133664783152165	813697	5	541	4218	0.0352991388616906	6727500	6077500	4162	0.0348304921627208	6747500	6047500	53
20211128 114531	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	344719	73.1376353334497	0.133664783152165	344719	6	616	3999	0.0334663955210765	6751250	6201250	4475	0.03744989246232	6756250	6206250	53
20211128 114751	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	127217	73.1376353334497	0.133664783152165	127217	7	835	4680	0.0391654741281916	6900000	6150000	3860	0.032303147464705	6775000	6075000	53
20211128 114958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	464371	73.1376353334497	0.133664783152165	464371	8	751	4515	0.0377846401044413	7006250	6106250	4717	0.0394751156971538	6753750	6253750	53
20211128 115127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	645137	73.1376353334497	0.133664783152165	645137	9	422	5317	0.0444963303289732	6703750	6453750	4984	0.0417095562083135	6820000	6320000	53
20211128 115315	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	376	TRUE	71	0.0227123116006897	0.718429467968864	143	201	480803	73.1376353334497	0.133664783152165	480803	10	560	5434	0.045475467182178	6807500	6007500	4898	0.0409898487777527	6777500	6427500	53
20211128 115522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	378821	64.9832701390527	0.139010098786602	378821	1	766	4093	0.0342530524800616	7033750	5983750	4093	0.0342530524800616	7033750	5983750	54
20211128 115758	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	964333	64.9832701390527	0.139010098786602	964333	2	1173	4065	0.0340187291305767	7218750	5968750	3879	0.0324621525947127	6951250	5901250	54
20211128 115919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	187049	64.9832701390527	0.139010098786602	187049	3	429	4596	0.0384625040797369	6855000	6155000	3827	0.032026980659955	6966250	5866250	54
20211128 120050	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	205151	64.9832701390527	0.139010098786602	205151	4	531	4360	0.0364874929912212	7150000	6050000	4316	0.0361192705848878	7055000	6055000	54
20211128 120224	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	813697	64.9832701390527	0.139010098786602	813697	5	542	4314	0.0361025332027818	6957500	5957500	4156	0.0347802800164026	7105000	6155000	54
20211128 120327	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	344719	64.9832701390527	0.139010098786602	344719	6	248	5056	0.0423121019641318	6930000	5980000	4230	0.035399563154327	7062500	6062500	54
20211128 120628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	127217	64.9832701390527	0.139010098786602	127217	7	1398	4101	0.0343200020084859	6973750	6223750	4154	0.0347635426342966	7057500	6157500	54
20211128 120820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	464371	64.9832701390527	0.139010098786602	464371	8	722	3988	0.0333743399194932	7215000	6015000	4102	0.0343283706995389	7072500	6172500	54
20211128 121021	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	645137	64.9832701390527	0.139010098786602	645137	9	780	4295	0.0359435280727741	7281250	6531250	4120	0.0344790071384935	7100000	6150000	54
20211128 121254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	334	TRUE	69	0.0296978907432896	0.55243513016899	323	92	480803	64.9832701390527	0.139010098786602	480803	10	1138	4245	0.0355250935201225	6993750	6193750	4271	0.0357426794875014	7111250	6211250	54
20211128 121415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	378821	59.6710736614431	0.248101460894607	378821	1	491	4040	0.0338095118542509	6950000	6200000	4040	0.0338095118542509	6950000	6200000	55
20211128 121510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	964333	59.6710736614431	0.248101460894607	964333	2	339	4766	0.0398851815587524	6842500	6092500	3849	0.0322110918631217	6888750	5988750	55
20211128 121616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	187049	59.6710736614431	0.248101460894607	187049	3	393	3852	0.0322361979362808	6935000	6235000	3894	0.0325876829605081	6882500	6182500	55
20211128 121702	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	205151	59.6710736614431	0.248101460894607	205151	4	233	5301	0.0443624312721247	6673750	6123750	4075	0.034102416041107	6856250	6006250	55
20211128 121810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	813697	59.6710736614431	0.248101460894607	813697	5	417	4321	0.036161114040153	7098750	6048750	3699	0.0309557882051668	6876250	6126250	55
20211128 121918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	344719	59.6710736614431	0.248101460894607	344719	6	471	4559	0.0381528625107747	6951250	6001250	4002	0.0334915015942356	6947500	6197500	55
20211128 122100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	127217	59.6710736614431	0.248101460894607	127217	7	854	5047	0.0422367837446545	6841250	5491250	4071	0.0340689412768949	6811250	6161250	55
20211128 122207	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	464371	59.6710736614431	0.248101460894607	464371	8	459	4457	0.0372992560233654	6928750	6078750	3795	0.0317591825462579	6856250	6206250	55
20211128 122335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	645137	59.6710736614431	0.248101460894607	645137	9	707	4028	0.0337090875616145	6865000	5865000	4208	0.0352154519511603	6790000	6090000	55
20211128 122449	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	269	TRUE	108	0.0575010548012987	0.740419775441206	548	97	480803	59.6710736614431	0.248101460894607	480803	10	516	3972	0.0332404408626447	6535000	6085000	3585	0.0300017574251211	6768750	5918750	55
20211128 122604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	378821	55.6266314773308	0.308384581188583	378821	1	440	4765	0.0398768128676994	6743750	5743750	4765	0.0398768128676994	6743750	5743750	56
20211128 122716	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	964333	55.6266314773308	0.308384581188583	964333	2	491	3768	0.0315332278878261	6690000	5890000	4376	0.0366213920480698	6730000	5980000	56
20211128 122809	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	187049	55.6266314773308	0.308384581188583	187049	3	318	4156	0.0347802800164026	6705000	5855000	4201	0.0351568711137891	6798750	5898750	56
20211128 122850	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	205151	55.6266314773308	0.308384581188583	205151	4	187	4333	0.0362615383327894	6533750	6333750	4079	0.0341358908053191	6751250	6151250	56
20211128 122934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	813697	55.6266314773308	0.308384581188583	813697	5	212	5311	0.0444461181826551	6761250	6561250	4102	0.0343283706995389	6772500	6272500	56
20211128 123031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	344719	55.6266314773308	0.308384581188583	344719	6	357	4593	0.0384373980065778	6608750	6008750	4033	0.0337509310168796	6758750	6208750	56
20211128 123120	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	127217	55.6266314773308	0.308384581188583	127217	7	276	4535	0.0379520139255019	6731250	6131250	4084	0.0341777342605843	6745000	6195000	56
20211128 123213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	464371	55.6266314773308	0.308384581188583	464371	8	309	4648	0.0388976760144946	6690000	6040000	4012	0.033575188504766	6785000	6085000	56
20211128 123254	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	645137	55.6266314773308	0.308384581188583	645137	9	180	4241	0.0354916187559104	6548750	6148750	4075	0.034102416041107	6706250	6056250	56
20211128 123335	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	254	TRUE	137	0.0731505701200449	0.784450654596278	820	81	480803	55.6266314773308	0.308384581188583	480803	10	177	4943	0.0413664398751391	6621250	6221250	4047	0.0338680926916221	6691250	6041250	56
20211128 123457	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	378821	74.6293573329947	0.17874254037317	378821	1	400	4393	0.0367636597959713	6558750	5908750	4393	0.0367636597959713	6558750	5908750	57
20211128 123609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	964333	74.6293573329947	0.17874254037317	964333	2	365	4322	0.036169482731206	6697500	5997500	4040	0.0338095118542509	6500000	6050000	57
20211128 123714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	187049	74.6293573329947	0.17874254037317	187049	3	305	4671	0.0390901559087143	6561250	5811250	3517	0.0294326864335149	6453750	5753750	57
20211128 123817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	205151	74.6293573329947	0.17874254037317	205151	4	284	3871	0.0323952030662884	6661250	5811250	3318	0.0277673169139615	6552500	5902500	57
20211128 123917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	813697	74.6293573329947	0.17874254037317	813697	5	249	4838	0.0404877273145707	6952500	6052500	3751	0.0313909601399245	6561250	5861250	57
20211128 124038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	344719	74.6293573329947	0.17874254037317	344719	6	460	4011	0.0335668198137129	6736250	5886250	3792	0.0317340764730988	6560000	5810000	57
20211128 124126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	127217	74.6293573329947	0.17874254037317	127217	7	163	3672	0.030729833546735	6660000	5960000	5346	0.0447390223695112	6667500	6067500	57
20211128 124235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	464371	74.6293573329947	0.17874254037317	464371	8	362	4626	0.0387135648113279	6567500	5667500	5340	0.044688810223193	6675000	6125000	57
20211128 124331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	645137	74.6293573329947	0.17874254037317	645137	9	233	4879	0.0408308436477451	6901250	6001250	5194	0.0434669813294503	6807500	6307500	57
20211128 124424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	273	TRUE	26	0.0544194304721578	0.70367689466991	123	312	480803	74.6293573329947	0.17874254037317	480803	10	216	4388	0.0367218163407061	6765000	6165000	5069	0.0424208949478212	6813750	6163750	57
20211128 124522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	378821	62.4568860477512	0.135427431906149	378821	1	438	4787	0.0400609240708661	6816250	5966250	4787	0.0400609240708661	6816250	5966250	58
20211128 124620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	964333	62.4568860477512	0.135427431906149	964333	2	583	4286	0.0358682098532968	7042500	6192500	4734	0.0396173834450554	6932500	6382500	58
20211128 124750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	187049	62.4568860477512	0.135427431906149	187049	3	1145	4451	0.0372490438770472	6936250	5936250	4535	0.0379520139255019	6831250	6381250	58
20211128 124843	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	205151	62.4568860477512	0.135427431906149	205151	4	549	5256	0.0439858401747383	6830000	6430000	4540	0.0379938573807671	6825000	6425000	58
20211128 124935	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	813697	62.4568860477512	0.135427431906149	813697	5	506	4039	0.0338011431631978	6901250	6151250	4785	0.04004418668876	6768750	6418750	58
20211128 125044	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	344719	62.4568860477512	0.135427431906149	344719	6	795	4323	0.036177851422259	6696250	6046250	4524	0.0378599583239186	6795000	6395000	58
20211128 125145	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	127217	62.4568860477512	0.135427431906149	127217	7	624	4945	0.0413831772572452	6818750	6268750	4682	0.0391822115102977	6747500	6297500	58
20211128 125247	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	286	TRUE	31	0.0461534023350088	0.918418866755018	415	70	464371	62.4568860477512	0.135427431906149	464371	8	562	4712	0.0394332722418886	6960000	5960000	5214	0.0436343551505109	6732500	6332500	58
