fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 143530	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	187049	66.0392720985936	0.291740961941595	187049	3	584	4141	0.0346547496506072	7223750	5973750	4743	0.0396927016645326	7021250	6071250	62
20211128 143726	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	205151	66.0392720985936	0.291740961941595	205151	4	890	4360	0.0364874929912212	6850000	6e+06	4508	0.03772605926707	7015000	5965000	62
20211128 143915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	813697	66.0392720985936	0.291740961941595	813697	5	833	4277	0.0357928916338196	7253750	6103750	4673	0.0391068932908204	7058750	6108750	62
20211128 144031	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	344719	66.0392720985936	0.291740961941595	344719	6	473	4907	0.04106516699723	7166250	6366250	4483	0.0375168419907442	7046250	6046250	62
20211128 144257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	127217	66.0392720985936	0.291740961941595	127217	7	1221	4416	0.0369561396901911	7180000	5880000	4417	0.0369645083812441	7078750	6228750	62
20211128 144411	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	464371	66.0392720985936	0.291740961941595	464371	8	454	4471	0.0374164176981078	7161250	5911250	4198	0.03513176504063	7152500	6152500	62
20211128 144553	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	645137	66.0392720985936	0.291740961941595	645137	9	747	3987	0.0333659712284402	6966250	5966250	4675	0.0391236306729265	7156250	6156250	62
20211128 144742	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	329	TRUE	0.0309236683508465	0.249896307212277	290	216	480803	66.0392720985936	0.291740961941595	480803	10	834	5061	0.042353945419397	7273750	5923750	4668	0.0390650498355552	7165000	6065000	62
20211128 144925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	378821	46.9217200602539	0.379325702824954	378821	1	1046	4786	0.040052555379813	6867500	6167500	4786	0.040052555379813	6867500	6167500	63
20211128 145153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	964333	46.9217200602539	0.379325702824954	964333	2	1834	5080	0.0425129505494046	6800000	5950000	4886	0.0408894244851163	6692500	6092500	63
20211128 145319	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	187049	46.9217200602539	0.379325702824954	187049	3	850	5418	0.0453415681253295	6577500	5877500	4682	0.0391822115102977	6597500	6047500	63
20211128 145544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	205151	46.9217200602539	0.379325702824954	205151	4	1805	4619	0.0386549839739566	6976250	6126250	5119	0.0428393295004728	6751250	6051250	63
20211128 145840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	813697	46.9217200602539	0.379325702824954	813697	5	2259	4511	0.0377511653402291	6811250	5861250	4905	0.0410484296151239	6818750	6068750	63
20211128 145950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	344719	46.9217200602539	0.379325702824954	344719	6	608	5616	0.0469985689538299	6580000	5980000	4894	0.0409563740135405	6782500	6132500	63
20211128 150126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	127217	46.9217200602539	0.379325702824954	127217	7	981	5198	0.0435004560936624	6552500	6102500	4867	0.0407304193551087	6766250	6166250	63
20211128 150340	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	464371	46.9217200602539	0.379325702824954	464371	8	1315	3710	0.0310478438067502	6612500	5912500	4891	0.0409312679403814	6736250	6186250	63
20211128 150656	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	645137	46.9217200602539	0.379325702824954	645137	9	2552	4362	0.0365042303733273	6997500	5747500	4779	0.0399939745424418	6776250	5926250	63
20211128 150939	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.02002561532225	0.67551762774736	1948	42	480803	46.9217200602539	0.379325702824954	480803	10	1791	4669	0.0390734185266083	6763750	6113750	4918	0.0411572225988133	6802500	6152500	63
20211128 151133	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	378821	73.1620835488383	0.998837680154051	378821	1	177	4031	0.0337341936347736	6761250	5811250	4031	0.0337341936347736	6761250	5811250	64
20211128 151352	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	964333	73.1620835488383	0.998837680154051	964333	2	308	4253	0.0355920430485468	6583750	5433750	3754	0.0314160662130836	6657500	5807500	64
20211128 151525	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	187049	73.1620835488383	0.998837680154051	187049	3	106	4515	0.0377846401044413	6556250	5656250	4599	0.038487610152896	6751250	6251250	64
20211128 151720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	205151	73.1620835488383	0.998837680154051	205151	4	195	4381	0.0366632355033349	6873750	5523750	4517	0.0378013774865473	6903750	5903750	64
20211128 151921	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	813697	73.1620835488383	0.998837680154051	813697	5	229	5400	0.0451909316863749	6550000	5600000	4604	0.0385294536081611	6845000	5995000	64
20211128 152100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	344719	73.1620835488383	0.998837680154051	344719	6	129	4760	0.0398349694124342	6550000	5700000	4427	0.0370481952917744	6866250	5866250	64
20211128 152305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	127217	73.1620835488383	0.998837680154051	127217	7	237	4801	0.0401780857456085	6798750	5698750	4509	0.0377344279581231	6863750	5713750	64
20211128 152543	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	464371	73.1620835488383	0.998837680154051	464371	8	405	4035	0.0337676683989857	6606250	5706250	4347	0.0363787000075318	6916250	5716250	64
20211128 152735	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	645137	73.1620835488383	0.998837680154051	645137	9	186	3572	0.0298929644414317	6635000	5685000	4674	0.0391152619818734	6807500	5807500	64
20211128 152903	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	255	TRUE	0.0714559331415775	0.710456206114692	142	1509	480803	73.1620835488383	0.998837680154051	480803	10	87	4173	0.0349225477643042	6583750	5883750	4678	0.0391487367460855	6802500	5852500	64
20211128 153157	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	378821	63.0156003025512	0.977392194615037	378821	1	723	4288	0.0358849472354029	6890000	6040000	4288	0.0358849472354029	6890000	6040000	65
20211128 153549	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	964333	63.0156003025512	0.977392194615037	964333	2	1154	3774	0.0315834400341443	7032500	5882500	4234	0.0354330379185392	6857500	5957500	65
20211128 153840	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	187049	63.0156003025512	0.977392194615037	187049	3	740	3674	0.030746570928841	6707500	6007500	3563	0.0298176462219544	6746250	5996250	65
20211128 154051	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	205151	63.0156003025512	0.977392194615037	205151	4	474	4160	0.0348137547806148	6850000	6200000	3588	0.0300268634982802	6765000	6115000	65
20211128 154346	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	813697	63.0156003025512	0.977392194615037	813697	5	769	4589	0.0384039232423657	6913750	5813750	3462	0.0289724084255982	6722500	5872500	65
20211128 154626	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	344719	63.0156003025512	0.977392194615037	344719	6	668	3992	0.0334078146837053	7160000	6060000	3473	0.0290644640271815	6708750	5858750	65
20211128 154841	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	127217	63.0156003025512	0.977392194615037	127217	7	504	3624	0.0303281363761894	6870000	5970000	4300	0.0359853715280393	6725000	6125000	65
20211128 155035	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	464371	63.0156003025512	0.977392194615037	464371	8	368	4218	0.0352991388616906	6927500	6227500	4270	0.0357343107964483	6762500	6262500	65
20211128 155330	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	645137	63.0156003025512	0.977392194615037	645137	9	759	4307	0.0360439523654105	6916250	6116250	4212	0.0352489267153724	6835000	6135000	65
20211128 155617	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	398	TRUE	0.0201041201202114	0.7152574728768	393	534	480803	63.0156003025512	0.977392194615037	480803	10	714	4294	0.0359351593817211	6882500	5982500	4243	0.0355083561380165	6846250	6096250	65
20211128 155924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	378821	67.5528898511687	0.240989046426766	378821	1	1384	4297	0.0359602654548802	7028750	5928750	4297	0.0359602654548802	7028750	5928750	66
20211128 160126	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	964333	67.5528898511687	0.240989046426766	964333	2	783	4967	0.0415672884604119	6991250	6141250	5050	0.0422618898178136	6887500	6137500	66
20211128 160317	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	187049	67.5528898511687	0.240989046426766	187049	3	663	4395	0.0367803971780774	6806250	6006250	3758	0.0314495409772957	6852500	6052500	66
20211128 160529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	205151	67.5528898511687	0.240989046426766	205151	4	872	4819	0.0403287221845631	6876250	6026250	4108	0.0343785828458571	6865000	6115000	66
20211128 160720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	813697	67.5528898511687	0.240989046426766	813697	5	671	5240	0.0438519411178898	7150000	6350000	4906	0.0410567983061769	6867500	6217500	66
20211128 161003	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	344719	67.5528898511687	0.240989046426766	344719	6	1179	4290	0.035901684617509	6987500	5987500	4969	0.041584025842518	6938750	6188750	66
20211128 161226	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	127217	67.5528898511687	0.240989046426766	127217	7	987	3934	0.0329224306026294	7032500	6282500	4902	0.0410233235419648	6872500	6272500	66
20211128 161452	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	464371	67.5528898511687	0.240989046426766	464371	8	1003	4887	0.0408977931761693	7291250	6391250	3933	0.0329140619115764	6883750	6233750	66
20211128 161728	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	645137	67.5528898511687	0.240989046426766	645137	9	1100	4756	0.0398014946482221	7005000	6155000	4005	0.0335166076673947	6893750	6293750	66
20211128 162026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	399	TRUE	0.020009075807381	0.832697049432581	250	207	480803	67.5528898511687	0.240989046426766	480803	10	1321	4008	0.0335417137405538	6940000	6090000	4012	0.033575188504766	6885000	6285000	66
20211128 162115	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	378821	67.7246793030901	0.251209820874568	378821	1	187	5218	0.043667829914723	6877500	6227500	5218	0.043667829914723	6877500	6227500	67
20211128 162214	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	964333	67.7246793030901	0.251209820874568	964333	2	310	4652	0.0389311507787067	6835000	6035000	4427	0.0370481952917744	6966250	5916250	67
20211128 162251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	187049	67.7246793030901	0.251209820874568	187049	3	107	3494	0.0292402065392952	6882500	5882500	3709	0.0310394751156972	6963750	6313750	67
20211128 162325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	205151	67.7246793030901	0.251209820874568	205151	4	78	4872	0.0407722628103738	6760000	6210000	3911	0.0327299507084097	6911250	6211250	67
20211128 162427	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	813697	67.7246793030901	0.251209820874568	813697	5	350	4752	0.0397680198840099	6510000	5260000	4364	0.0365209677554334	6845000	5995000	67
20211128 162518	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	344719	67.7246793030901	0.251209820874568	344719	6	235	4025	0.0336839814884554	6718750	5818750	3831	0.0320604554241671	6911250	6161250	67
20211128 162628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	127217	67.7246793030901	0.251209820874568	127217	7	422	3731	0.0312235863188639	6786250	5336250	3981	0.033315759082122	6873750	6073750	67
20211128 162708	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	464371	67.7246793030901	0.251209820874568	464371	8	129	4838	0.0404877273145707	7102500	5852500	4027	0.0337007188705615	6966250	6066250	67
20211128 162749	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	645137	67.7246793030901	0.251209820874568	645137	9	147	4144	0.0346798557237662	7170000	5870000	3982	0.033324127773175	6972500	6122500	67
20211128 162852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.085058652493342	0.773724461579817	245	220	480803	67.7246793030901	0.251209820874568	480803	10	340	4049	0.0338848300737282	6888750	5488750	3738	0.0312821671562351	6977500	6127500	67
20211128 163122	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	378821	71.9217765244003	0.235089570754418	378821	1	852	4180	0.0349811286016754	6925000	5975000	4180	0.0349811286016754	6925000	5975000	68
20211128 163256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	964333	71.9217765244003	0.235089570754418	964333	2	408	3907	0.0326964759441976	6866250	6216250	4655	0.0389562568518658	6881250	5981250	68
20211128 163417	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	187049	71.9217765244003	0.235089570754418	187049	3	286	3535	0.0295833228724695	6831250	5981250	4543	0.0380189634539262	6871250	6171250	68
20211128 163521	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	205151	71.9217765244003	0.235089570754418	205151	4	180	3582	0.029976651351962	6672500	5822500	3623	0.0303197676851364	6771250	6071250	68
20211128 163713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	813697	71.9217765244003	0.235089570754418	813697	5	552	4709	0.0394081661687295	7063750	5913750	3975	0.0332655469358038	6731250	5981250	68
20211128 163830	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	344719	71.9217765244003	0.235089570754418	344719	6	260	4851	0.0405965202982601	6836250	5736250	3854	0.0322529353183868	6782500	5982500	68
20211128 163948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	127217	71.9217765244003	0.235089570754418	127217	7	280	5379	0.0450151891742613	6876250	6026250	4800	0.0401697170545555	6800000	6100000	68
20211128 164059	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	464371	71.9217765244003	0.235089570754418	464371	8	223	4420	0.0369896144544032	7025000	6125000	4639	0.0388223577950173	6851250	6201250	68
20211128 164231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	645137	71.9217765244003	0.235089570754418	645137	9	398	4218	0.0352991388616906	7077500	6077500	4779	0.0399939745424418	6826250	6176250	68
20211128 164435	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	365	TRUE	0.0241543451718838	0.757732654825802	161	313	480803	71.9217765244003	0.235089570754418	480803	10	655	4850	0.0405881516072071	7187500	5987500	4672	0.0390985245997673	6860000	6260000	68
20211128 164627	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	378821	71.1512259998848	0.260082891708282	378821	1	503	4962	0.0415254450051467	6797500	6147500	4962	0.0415254450051467	6797500	6147500	69
20211128 164824	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	964333	71.1512259998848	0.260082891708282	964333	2	577	4649	0.0389060447055476	6838750	5838750	4078	0.0341275221142661	6752500	6102500	69
20211128 165038	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	187049	71.1512259998848	0.260082891708282	187049	3	693	4369	0.0365628112106985	6988750	5788750	5110	0.0427640112809955	6762500	6162500	69
20211128 165237	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	205151	71.1512259998848	0.260082891708282	205151	4	581	4544	0.0380273321449792	6770000	6120000	4810	0.0402534039650858	6737500	6187500	69
20211128 165357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	813697	71.1512259998848	0.260082891708282	813697	5	273	5243	0.0438770471910488	6696250	5896250	4368	0.0365544425196455	6690000	6140000	69
20211128 165510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	344719	71.1512259998848	0.260082891708282	344719	6	227	5352	0.0447892345158294	6760000	5860000	4601	0.0385043475350021	6698750	6148750	69
20211128 165614	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	127217	71.1512259998848	0.260082891708282	127217	7	162	4864	0.0407053132819496	6720000	6020000	4664	0.0390315750713431	6770000	6120000	69
20211128 165814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	464371	71.1512259998848	0.260082891708282	464371	8	601	4272	0.0357510481785544	7060000	5810000	4537	0.037968751307608	6728750	6128750	69
20211128 170003	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	356	TRUE	0.0256313580015642	0.993287689950095	174	321	645137	71.1512259998848	0.260082891708282	645137	9	509	4630	0.03874703957554	6812500	6062500	4880	0.0408392123387981	6700000	6100000	69
